Community 1 - Period: (1669 - 1775 - Number of books: 310
Name;URI;Begin;End
Schat kamer van verscheyde geschriften.;http://data.bibliotheken.nl/id/nbt/p395254183;1700;1799
't Leeven en bedrijf van den doorsleepen bedrieger.;http://data.bibliotheken.nl/id/nbt/p095739440;1669;1669
"De doorlughtige weereld; voorstellende een zeer nette genealogische, historische en politische beschrijvingh aller tegenwoordig levende keyseren, koningen, vorsten, en graven.";http://data.bibliotheken.nl/id/nbt/p853077584;1700;1700
Memorie van rechten by mr. Adriaen Bakker, hooft-officier der stad Haarlem, ex officio doen maeken [...] in de crimineele saak tegens Romein de Hooge, etser aldaar. Met de bylagen;http://data.bibliotheken.nl/id/nbt/p841206945;1690;1690
Le guide d'Amsterdam, avec la description de tout ce qu'il y a de plus intéressant;http://data.bibliotheken.nl/id/nbt/p308129105;1793;1793
Catalogue de toutes les raretez, qui se montrent dans la chambre de la ville d'Utrecht.;http://data.bibliotheken.nl/id/nbt/p301171564;1707;1707
Oeuvres.;http://data.bibliotheken.nl/id/nbt/p304807923;1755;1755
Impostures innocentes, ou recueil d'estampes d'apres divers peintres [...] par Bernard Picart [...] avec son elogue historique et le catalogue de ses ouvrages;http://data.bibliotheken.nl/id/nbt/p304432008;1734;1734
Dagverhaal der reis van den ridder Chardyn na Persien en Oost-Indien, door de Swarte Zee en Colchis.;http://data.bibliotheken.nl/id/nbt/p842219846;1687;1687
Vermakelykheden van Brabant, en deszelfs onderhoorige landen, vervattende eene [...] beschryving der steden [...] van dit hertogdom [...] IV. deel. Behelzende [...] 'sHertogenbosch [...] en [...] Mechelen.;http://data.bibliotheken.nl/id/nbt/p292363435;1770;1770
Description of the cityhouse of Amsterdam, with an explanation of the emblematical figures, painting, and images;http://data.bibliotheken.nl/id/nbt/p395256909;1782;1782
Amstelstroom.;http://data.bibliotheken.nl/id/nbt/p171375610;1721;1721
"Schatkamer der Nederlandsse[!] oudheden; of Woordenboek, behelsende Nederlands steden.";http://data.bibliotheken.nl/id/nbt/p15412785X;1737;1737
Descriptio Frisiae inter Scaldis portum veterem & Amisiam.;http://data.bibliotheken.nl/id/nbt/p841732922;1701;1701
Description de l'hôtel de ville d'Amsterdam. Avec l'explication de tous les emblêmes, figures, tableaux, statues;http://data.bibliotheken.nl/id/nbt/p260629391;1782;1782
Vertroostinge der wysgeerte.;http://data.bibliotheken.nl/id/nbt/p268893136;1703;1703
Les oeuvres.;http://data.bibliotheken.nl/id/nbt/p189746653;1735;1735
Gedwonge mars, gaat altyd dwars.;http://data.bibliotheken.nl/id/nbt/p148444490;1702;1702
Dictionaire historique et critique.;http://data.bibliotheken.nl/id/nbt/p166081558;1740;1740
Verrezen hondschen Diogenes, of Beknopte verhandeling van wysheid. Heekel-spel.;http://data.bibliotheken.nl/id/nbt/p163213739;1719;1719
Oordeelkundige aanmerkingen over de poëzy, en schilderkunst.;http://data.bibliotheken.nl/id/nbt/p181444275;1740;1740
Reizen over Moskovie, door Persie en Indie.;http://data.bibliotheken.nl/id/nbt/p182785521;1711;1711
Het zegenpralend Kennemerland, vertoont in 100 heerlyke gezichten.;http://data.bibliotheken.nl/id/nbt/p180949071;1729;1729
Boertige beschryving van den Amsterdamschen schouburg, en het vertoonen van Aran en Titus.;http://data.bibliotheken.nl/id/nbt/p151365253;1760;1769
Leeven en daden der doorluchtighste zee-helden.;http://data.bibliotheken.nl/id/nbt/p09588386X;1676;1676
Orbis habitabilis oppida et vestitus.;http://data.bibliotheken.nl/id/nbt/p843230037;1680;1689
Den berg Parnas. Behelzende eenige vreemdigheden die aldaar, en elders, inzonderheid aan't Y, by Apollo en Merkuur zijn voorgevallen;http://data.bibliotheken.nl/id/nbt/p102266093;1689;1689
Vies des gouverneurs généraux, avec l'abrégé de l'histoire des etablissemens hollandois aux Indes Orientales.;http://data.bibliotheken.nl/id/nbt/p194304000;1763;1763
Traité de la peinture en mignature. Pour apprendre aisément à peindre sans maître.;http://data.bibliotheken.nl/id/nbt/p227558391;1708;1708
Het leven van Ferdinand Alvarez de Toledo, hertog van Alba.;http://data.bibliotheken.nl/id/nbt/p235222119;1730;1730
Verlichtery-konst, in de welcke den rechten grondt, ende volkomen gebruyck der water-verwen [...] werden geleert.;http://data.bibliotheken.nl/id/nbt/p146628640;1668;1668
Neerlands veldpracht, of't Lusthof gesticht door Z.B.M. Willem III op't Loo [...].;http://data.bibliotheken.nl/id/nbt/p29895592X;1700;1799
Ezopische fabelen.;http://data.bibliotheken.nl/id/nbt/p242979807;1704;1704
Les imposteurs insignes ou Histoires de plusieurs hommes de néant [...] qui ont usurpé la qualité d'empereurs, roys & princes.;http://data.bibliotheken.nl/id/nbt/p841759669;1683;1683
Grondlegginge ter teekenkonst, zynde een korte en zekere weg om door middel van de geometrie of meetkunde de teekenkonst volkomen te leeren.;http://data.bibliotheken.nl/id/nbt/p315856971;1713;1713
Paradigmata graphices variorum artificum.;http://data.bibliotheken.nl/id/nbt/p181315521;1700;1799
Hedendaagsche penningkunde.;http://data.bibliotheken.nl/id/nbt/p201973006;1732;1732
De werken en vergelding der barmhertigheid, en onbarmhertigheid.;http://data.bibliotheken.nl/id/nbt/p258752157;1711;1711
Chronijk van de vermaarde zee en koopstad Hoorn.;http://data.bibliotheken.nl/id/nbt/p160595347;1706;1706
Oorlogskundige beschryving van de veldslagen [...] der drie [...] krygsoversten [...] den prins Eugenius van Savoye, den prins en hertog van Marlborough, en den prins van Oranje- en Nassau-Vriesland.;http://data.bibliotheken.nl/id/nbt/p229719554;1729;1729
Nouveau dictionnaire historique et critique, pour servir de supplement ou de continuation au Dictionnaire historique et critique, de mr. Pierre Bayle.;http://data.bibliotheken.nl/id/nbt/p226719588;1750;1750
Opus elegantissimum.;http://data.bibliotheken.nl/id/nbt/p317791346;1690;1699
Verligterie-kunde, of regt gebruik der water-verwen.;http://data.bibliotheken.nl/id/nbt/p105038857;1697;1697
Beschrijvinge der wijdt-vermaarde koop-stadt Amstelredam.;http://data.bibliotheken.nl/id/nbt/p842281126;1663;1663
Opkomst, geboorte, leven en dood van Maria Stuart.;http://data.bibliotheken.nl/id/nbt/p850607108;1695;1695
De Puiterveense helleveeg, of Beslikte Swaantje aan den tap. Blyspel.;http://data.bibliotheken.nl/id/nbt/p181091259;1720;1720
Le guide, ou nouvelle description d'Amsterdam;http://data.bibliotheken.nl/id/nbt/p30393929X;1772;1772
Ezopische fabelen.;http://data.bibliotheken.nl/id/nbt/p17433544X;1769;1769
Icon duræ matris in convexâ superficie visæ, ex capite fœtus humani [...] desumtæ.;http://data.bibliotheken.nl/id/nbt/p203504461;1738;1738
Gemmæ antiquæ cælatæ, scalptorum nominibus insignitæ [...].;http://data.bibliotheken.nl/id/nbt/p192014161;1724;1724
't Groot waerelds tafereel, waar in de heilige en waereldsche geschiedenissen en veranderingen zedert de schepping des waerelds tot het uiteinde van de Openbaring van Joannes, worden afgemaalt.;http://data.bibliotheken.nl/id/nbt/p186393318;1705;1709
De Bibel. Tgeheele Oude ende Nieuwe Testament;http://data.bibliotheken.nl/id/nbt/p341005843;1531;1531
Nederlandsche historien.;http://data.bibliotheken.nl/id/nbt/p189199989;1703;1703
Kleyne en beknopte atlas, of Tooneel des oorlogs in Europa;http://data.bibliotheken.nl/id/nbt/p302501029;1730;1739
Het groot schilderboek.;http://data.bibliotheken.nl/id/nbt/p170291499;1707;1707
Explication historique des principales medailles frapées a l'historie des Provinces-Unies des Pays-Bas.;http://data.bibliotheken.nl/id/nbt/p167690698;1723;1723
Begin, heerlijcke voortgangh, en grootdadigh vermogen der wijdberoemde schilderkonst der antycken.;http://data.bibliotheken.nl/id/nbt/p82307644X;1675;1675
Tieranny van Eigenbaat in het eiland van Vrijekeur, zinnespél.;http://data.bibliotheken.nl/id/nbt/p843338873;1680;1680
Dissertatio de arteriis et venis intestinorum hominis.;http://data.bibliotheken.nl/id/nbt/p203497465;1736;1736
Afbeelding der hertstogten, of Middelen om dezelve volkomen te leeren afteekenen.;http://data.bibliotheken.nl/id/nbt/p261672665;1703;1703
Afbeelding der hertstogten, of Middelen om dezelve volkomen te leeren afteekenen.;http://data.bibliotheken.nl/id/nbt/p262004798;1728;1728
Mythographi Latini.;http://data.bibliotheken.nl/id/nbt/p840956614;1681;1681
Voorne caart-boeck van alle de dorpen, en polders gelegen inden lande van Oost, ende West Voorne;http://data.bibliotheken.nl/id/nbt/p24280070X;1701;1701
Schouwtoneel van den oorlog beginnende met koning Karel den Tweeden;http://data.bibliotheken.nl/id/nbt/p240169050;1700;1799
Kleefsche en Zuid-Hollandsche Arkadia, of Dag-verhaal van twee reizen, in en omtrent die gewesten gedaan.;http://data.bibliotheken.nl/id/nbt/p185520421;1730;1730
Amsterdamsche buitensingel nevens de omleggende dorpen, opgeheldert door aantekeningen over veele voornaame geschiedeniszen.;http://data.bibliotheken.nl/id/nbt/p17153283X;1723;1723
Kleyne en beknopte atlas, of Tooneel des oorlogs in Europa;http://data.bibliotheken.nl/id/nbt/p31780880X;1753;1753
Les avantures de Telemaque, fils d'Ulysse.;http://data.bibliotheken.nl/id/nbt/p167648578;1761;1761
Het bloedig tooneel, of Martelaers spiegel der doops-gesinde of weereloose christenen.;http://data.bibliotheken.nl/id/nbt/p100933726;1685;1685
De gedaant-wisselingen.;http://data.bibliotheken.nl/id/nbt/p212350161;1732;1732
Getrouw advys aen de oprechte Hollanders rakende het geene gepasseert is inde dorpen van Bodegrave en Swammerdam.;http://data.bibliotheken.nl/id/nbt/p863481469;1674;1674
Les delices de l'Espagne & du Portugal.;http://data.bibliotheken.nl/id/nbt/p24005816X;1715;1715
Histoire de la Bible, contenant le Vieux et le Nouveau Testament.;http://data.bibliotheken.nl/id/nbt/p270211721;1724;1724
Effigies penis humani.;http://data.bibliotheken.nl/id/nbt/p23798766X;1741;1741
Het leven en bedryf van den heere Michiel de Ruiter.;http://data.bibliotheken.nl/id/nbt/p851160026;1687;1687
Le Neptune françois, ou Atlas nouveau des cartes marines.;http://data.bibliotheken.nl/id/nbt/p111385040;1693;1693
De lof der zotheid.;http://data.bibliotheken.nl/id/nbt/p301887586;1719;1719
Voyagie door Italien, Dalmatien, Grieckenland, en de Levant [...] door [...] Jacob Spon [...] en Georgius Wheler;http://data.bibliotheken.nl/id/nbt/p850583446;1689;1689
Historische verklaring der voornaamste geschiedenissen van het Oude en Nieuwe Testament;http://data.bibliotheken.nl/id/nbt/p292507070;1743;1743
Gedenkwaardige en zeer naauwkeurige reizen van den heere de Thevenot.;http://data.bibliotheken.nl/id/nbt/p843452307;1681;1681
Beschryving der nieuwlijks uitgevonden en geoctrojeerde slang-brand-spuiten, en haare wijze van brand-blussen.;http://data.bibliotheken.nl/id/nbt/p841275904;1690;1690
Theatrum sympateticum, ofte Wonder-toneel des natuurs verborgentheden.;http://data.bibliotheken.nl/id/nbt/p841208182;1681;1681
De schoole der wereld, geopent in CXL. vliegende bedenkingen op veelerhande voorvallende gezichten en zaeken.;http://data.bibliotheken.nl/id/nbt/p307912760;1687;1687
Perspectiva of doorzicht-kunde.;http://data.bibliotheken.nl/id/nbt/p303758767;1703;1703
Cartes marines a l'usage des armées du roy de la Grande Bretagne.;http://data.bibliotheken.nl/id/nbt/p843335084;1693;1693
Natuurlyk en schilderkonstig ontwerp der menschkunde.;http://data.bibliotheken.nl/id/nbt/p171701798;1682;1682
Geschiedenissen der Vereenigde Nederlanden.;http://data.bibliotheken.nl/id/nbt/p167697749;1730;1730
Poëzy.;http://data.bibliotheken.nl/id/nbt/p151431086;1712;1712
Antiquitates Belgicæ, of Nederlandsche oudtheden.;http://data.bibliotheken.nl/id/nbt/p185267661;1756;1756
Verhandeling van de legerschikking en krygs-tucht der Romeinen, van de badstoven en oude oeffeningen.;http://data.bibliotheken.nl/id/nbt/p100040586;1684;1684
Beschryving der stadt Delft.;http://data.bibliotheken.nl/id/nbt/p141481110;1729;1729
Het voorhof der ziele, behangen met leerzaeme prenten en zinnebeelden.;http://data.bibliotheken.nl/id/nbt/p840087632;1668;1668
Cort onderwys vande vyf colommen.;http://data.bibliotheken.nl/id/nbt/p308101774;1682;1682
Tooneel der heerschappyen van [...] den hartog van Savoye.;http://data.bibliotheken.nl/id/nbt/p851222498;1697;1697
Crispyn, bedrieger, of de gewaande baron. Bly-spel.;http://data.bibliotheken.nl/id/nbt/p188853901;1705;1705
Voorbeelden der lusthof-cieraaden.;http://data.bibliotheken.nl/id/nbt/p171647297;1700;1799
Kabinet van Nederlandsche en Kleefsche outheden.;http://data.bibliotheken.nl/id/nbt/p163298483;1727;1727
Alle de werken.;http://data.bibliotheken.nl/id/nbt/p850449782;1679;1679
Het verheerlykt Watergraafs- of Diemer-meer [...] vertoont in verscheide vermakelyke gezichten.;http://data.bibliotheken.nl/id/nbt/p174186231;1768;1768
Ontwerp en beschryvinge om het soet water uyt de riviere de Vegt [...] te brengen binnen de stad Amsterdam.;http://data.bibliotheken.nl/id/nbt/p850524180;1684;1684
Koninglyke almanach, beginnende van't jaar 1705.;http://data.bibliotheken.nl/id/nbt/p400941953;1705;1705
Nymegen, de oude hoofdstad der Batavieren.;http://data.bibliotheken.nl/id/nbt/p239759508;1733;1733
De groote waereld in't kleen geschildert, of Schilderagtig tafereel van 'sweerelds schilderyen.;http://data.bibliotheken.nl/id/nbt/p843903384;1692;1692
Historisch verhael, of beschryving van de voyagie, gedaen onder de suite van den heere Koenraad van Klenk, extraordinaris ambassadeur [...] aan zijne zaarsche majesteyt van Moscovien.;http://data.bibliotheken.nl/id/nbt/p850449480;1677;1677
Community 2 - Period: (1578 - 1740 - Number of books: 320
Name;URI;Begin;End
Hondert vyf en vyftig bybelsche print verbeeldingen, vertoonende de voornaamste historien der H: Schriftuur.;http://data.bibliotheken.nl/id/nbt/p296910597;1736;1736
Silenvs Alcibiadis sive Protevs.;http://data.bibliotheken.nl/id/nbt/p852005938;1622;1622
Gesangh der zeeden [...]. Waer in verscheyden stichtelijcke liedekens en dichten.;http://data.bibliotheken.nl/id/nbt/p204373549;1656;1656
Secunda pars præcipuarum effigierum ac ornamentorum amplissime curiæ Amstelrodamensis [...] in cadido[!] marmore effectorum per Artum Quellinium [...].;http://data.bibliotheken.nl/id/nbt/p146048784;1668;1668
Het voorbeelt der algemeene bouvv-konst [...]. Het seste boeck, in't tweede deel. Waer in [...] van de ordens, en çieraden der colommen verhandelt werdt.;http://data.bibliotheken.nl/id/nbt/p852819668;1661;1661
Lucretia, ofte Het beeld der eerbaerheydt.;http://data.bibliotheken.nl/id/nbt/p843293136;1624;1624
[Ontwerpen voor latwerk paviljoens].;http://data.bibliotheken.nl/id/nbt/p33639893X;1700;1799
Cort onderwys vande vyf colomen.;http://data.bibliotheken.nl/id/nbt/p400188457;1686;1686
Neederlandsche histoorien.;http://data.bibliotheken.nl/id/nbt/p840988745;1656;1656
Theatrum biblicum hoc est Historiæ sacræ Veteris et Novi Testamenti tabulis æneis expressæ.;http://data.bibliotheken.nl/id/nbt/p842424601;1643;1643
Batavias, of Batavische Æneas.;http://data.bibliotheken.nl/id/nbt/p843518723;1648;1648
Architectvra die hooghe, ende vermaerde conste, bestaende in vijf manieren van edifitien, als Thuscana, Dorica, Ionica, Corinthia, ende composita.;http://data.bibliotheken.nl/id/nbt/p283579935;1606;1699
Het schilder-boeck waer in voor eerst de leerlustighe iueght den grondt der edel vry schilderconst in verscheyden deelen wort voorghedraghen.;http://data.bibliotheken.nl/id/nbt/p83038197X;1604;1604
Const-riick beroep ofte Antwoort, op de kaerte uyt-gesonden by de Hollantsche camer binnen Leyden, onder t'woort Liefd' es t'fondament [...] tegens den 6. octob. anno 1613;http://data.bibliotheken.nl/id/nbt/p833698273;1614;1614
Spaanschen Brabander Jerolimo.;http://data.bibliotheken.nl/id/nbt/p087296918;1644;1644
Olijf-bergh ofte Poëma van den laetsten dagh.;http://data.bibliotheken.nl/id/nbt/p830051112;1609;1609
Secunda pars præcipuarum effigierum ac ornamentorum amplissime[!] curiæ Amstelrodamensis [...] in cadido[!] marmore effectorum per Artum Quellinium [...].;http://data.bibliotheken.nl/id/nbt/p393161323;1663;1663
Toneel ofte beschryvinge der steden van Hollandt.;http://data.bibliotheken.nl/id/nbt/p852684940;1634;1634
Vytleggingh op den Metamorphosis Pvb. Ovidii Nasonis.;http://data.bibliotheken.nl/id/nbt/p296506370;1616;1616
Fortification ou architectvre militaire.;http://data.bibliotheken.nl/id/nbt/p119064200;1627;1627
De vermakelyke slaa-tuintjes, waar in te vinden zyn de geurigste [...] liederen;http://data.bibliotheken.nl/id/nbt/p30342544X;1777;1777
Bvcolica en Georgica, dat is, Ossen-stal en landt-werck.;http://data.bibliotheken.nl/id/nbt/p850839882;1597;1597
Medea. Trevrspel.;http://data.bibliotheken.nl/id/nbt/p843949554;1648;1648
Het geheele werk van den vermaarden landschap schilder Anthoni Waaterloo: bestaande in hondert en ses-en dartig verscheyde landschappen;http://data.bibliotheken.nl/id/nbt/p40046358X;1600;1699
Korte besgryving van het Lugdunum Batavorum nu Leyden.;http://data.bibliotheken.nl/id/nbt/p833304488;1672;1672
Biblia, dat is: De gantsche H. Schrifture, vervattende alle de canonijcke boecken des Ouden en des Nieuwen Testaments;http://data.bibliotheken.nl/id/nbt/p840822596;1637;1637
Bybel-printen, vertoonende de voornaemste historien en afbeeldtsels der Heylige Schrifture.;http://data.bibliotheken.nl/id/nbt/p094498784;1659;1659
